Season,Time_day,Price,Heat_demand
2,3,47.55,2.0
2,3,49.72,0.96
2,0,33.6,0.98
2,0,32.46,0.89
2,0,32.9,1.48
2,0,31.75,2.63
2,0,31.6,5.26
2,0,31.52,6.56
2,1,42.98,6.33
2,1,48.89,5.48
2,1,47.16,5.23
2,2,51.51,4.42
2,2,56.52,3.98
2,2,59.94,3.82
2,2,55.13,3.51
2,2,52.74,3.46
2,2,52.08,3.06
2,2,48.98,3.39
2,2,46.58,3.64
2,2,53.08,3.95
2,3,45.08,4.31
2,3,46.61,4.43
2,3,44.76,4.02
2,3,42.44,2.8
2,3,35.49,1.51
2,3,39.77,0.77
3,0,43.58,0.86
3,0,42.31,0.82
3,0,34.99,1.4
3,0,29.97,2.44
3,0,31.31,5.02
3,0,30.9,6.24
3,1,42.03,5.96
3,1,49.61,5.19
3,1,49.93,4.92
3,2,48.08,4.15
3,2,46.9,3.69
3,2,60.47,3.59
3,2,57.59,3.3
3,2,57.6,3.22
3,2,49.94,2.92
3,2,44.1,3.26
3,2,41.96,3.43
3,2,44.62,3.7
3,3,44.95,4.04
3,3,45.1,4.18
3,3,49.83,3.79
3,3,44.02,2.63
3,3,41.8,1.37
3,3,41.8,0.87
3,0,46.78,0.96
3,0,45.0,0.92
3,0,43.82,1.52
3,0,35.96,2.63
3,0,33.46,5.26
3,0,36.1,6.57
3,1,39.04,6.35
3,1,44.78,5.51
3,1,45.01,5.23
3,2,43.62,4.43
3,2,37.99,3.95
3,2,38.22,3.84
3,2,35.54,3.52
3,2,37.44,3.43
3,2,36.53,3.12
3,2,36.1,3.46
3,2,40.97,3.65
3,2,45.58,3.93
3,3,49.97,4.3
3,3,55.1,4.44
3,3,53.32,4.03
3,3,47.96,2.82
3,3,42.0,1.49
3,3,45.69,1.05
3,0,36.75,1.17
3,0,35.77,1.13
3,0,29.63,1.77
3,0,30.57,3.01
3,0,27.42,5.71
3,0,29.49,7.34
3,1,41.44,7.1
3,1,50.0,6.14
3,1,52.02,5.84
3,2,49.25,4.97
3,2,47.77,4.45
3,2,47.82,4.32
3,2,46.3,3.95
3,2,42.35,3.84
3,2,40.0,3.51
3,2,39.29,3.86
3,2,39.17,4.07
3,2,44.03,4.38
3,3,44.93,4.79
3,3,48.28,4.95
3,3,49.1,4.5
3,3,45.23,3.19
3,3,40.23,1.73
3,3,41.27,1.46
3,0,48.67,1.65
3,0,42.76,1.6
3,0,35.8,2.3
3,0,26.2,3.86
3,0,26.08,6.61
3,0,31.41,8.82
3,1,37.94,8.65
3,1,46.72,7.54
3,1,47.98,7.1
3,2,44.97,6.19
3,2,49.99,5.52
3,2,50.0,5.32
3,2,49.94,4.88
3,2,54.94,4.74
3,2,45.12,4.51
3,2,44.0,4.85
3,2,45.87,5.05
3,2,44.1,5.51
3,3,38.15,5.94
3,3,40.87,6.05
3,3,42.44,5.55
3,3,45.0,4.05
3,3,45.17,2.29
3,3,44.35,1.54
3,0,45.0,1.58
3,0,38.73,2.03
3,0,40.74,2.34
3,0,34.59,3.94
3,0,31.8,7.14
3,0,32.8,8.58
3,1,34.18,8.14
3,1,37.41,7.64
3,1,33.02,7.25
3,2,40.0,6.04
3,2,43.0,5.96
3,2,60.0,5.58
3,2,57.1,5.12
3,2,48.84,4.34
3,2,44.94,4.34
3,2,39.51,4.82
3,2,31.0,5.5
3,2,44.47,5.83
3,3,39.26,6.4
3,3,37.01,6.4
3,3,42.08,5.8
3,3,45.34,4.25
3,3,59.14,2.63
3,3,53.62,1.62
3,0,53.52,1.62
3,0,42.49,1.75
3,0,38.39,1.99
3,0,28.84,3.81
3,0,22.61,7.59
3,0,25.23,8.73
3,1,28.0,8.06
3,1,23.0,7.07
3,1,24.89,6.78
3,2,29.35,5.93
3,2,39.11,5.58
3,2,47.58,5.18
3,2,60.0,4.88
3,2,60.48,4.82
3,2,52.21,4.65
3,2,42.44,5.04
3,2,34.1,5.45
3,2,27.8,5.7
3,3,35.79,6.07
3,3,43.39,6.4
3,3,46.22,5.74
3,3,47.44,4.16
3,3,56.19,2.43
3,3,51.96,1.24
3,0,31.41,1.29
3,0,20.53,1.2
3,0,29.84,1.85
3,0,17.05,3.19
3,0,16.77,5.94
3,0,23.0,7.69
3,1,31.75,7.42
3,1,42.1,6.38
3,1,44.52,6.1
3,2,41.27,5.2
3,2,40.88,4.71
3,2,47.0,4.51
3,2,47.44,4.13
3,2,44.56,4.06
3,2,44.94,3.62
3,2,40.0,3.98
3,2,47.68,4.26
3,2,50.46,4.61
3,3,44.94,5.04
3,3,45.0,5.19
3,3,45.17,4.71
3,3,47.39,3.35
3,3,53.06,1.88
3,3,49.89,0.81
3,0,38.03,0.89
3,0,36.21,0.86
3,0,29.93,1.44
3,0,31.1,2.51
3,0,32.17,5.1
3,0,31.34,6.34
3,1,39.94,6.1
3,1,45.92,5.3
3,1,46.34,5.03
3,2,43.32,4.25
3,2,39.94,3.78
3,2,40.12,3.68
3,2,39.96,3.38
3,2,40.5,3.3
3,2,39.75,2.99
3,2,40.5,3.33
3,2,39.75,3.51
3,2,40.5,3.78
3,3,42.23,4.13
3,3,46.99,4.27
3,3,47.08,3.88
3,3,42.24,2.7
3,3,47.44,1.41
3,3,47.41,0.82
3,0,36.94,0.91
3,0,36.44,0.87
3,0,31.49,1.46
3,0,26.0,2.55
3,0,29.24,5.15
3,0,32.95,6.41
3,1,41.79,6.17
3,1,46.37,5.36
3,1,47.72,5.09
3,2,45.93,4.3
3,2,48.32,3.83
3,2,51.41,3.72
3,2,49.99,3.42
3,2,44.79,3.33
3,2,46.69,3.03
3,2,46.9,3.37
3,2,47.53,3.55
3,2,46.92,3.82
3,3,42.57,4.18
3,3,43.12,4.32
3,3,45.06,3.92
3,3,46.74,2.73
3,3,40.0,1.43
3,3,44.1,1.01
3,0,47.39,1.12
3,0,36.16,1.08
3,0,33.1,1.71
3,0,27.7,2.91
3,0,28.52,5.6
3,0,28.99,7.14
3,1,40.02,6.91
3,1,46.05,5.98
3,1,47.03,5.68
3,2,47.0,4.83
3,2,56.13,4.32
3,2,58.0,4.19
3,2,42.44,3.84
3,2,42.44,3.74
3,2,42.5,3.41
3,2,43.0,3.76
3,2,46.54,3.96
3,2,46.7,4.26
3,3,40.85,4.67
3,3,43.74,4.82
3,3,42.68,4.38
3,3,44.94,3.09
3,3,44.96,1.67
3,3,40.74,1.23
3,0,29.39,1.42
3,0,31.4,1.36
3,0,33.7,2.05
3,0,32.67,3.57
3,0,29.39,6.33
3,0,33.94,8.38
3,1,43.87,8.23
3,1,43.86,7.08
3,1,42.7,6.7
3,2,42.44,5.81
3,2,43.2,5.16
3,2,43.2,4.97
3,2,43.95,4.52
3,2,39.0,4.36
3,2,37.44,4.1
3,2,37.0,4.41
3,2,35.92,4.6
3,2,36.67,5.05
3,3,42.04,5.47
3,3,43.14,5.62
3,3,45.05,5.12
3,3,44.94,3.73
3,3,38.03,2.06
3,3,32.64,1.25
3,0,36.96,1.33
3,0,33.09,1.72
3,0,29.94,2.07
3,0,33.05,3.7
3,0,25.91,6.97
3,0,25.26,8.46
3,1,27.92,7.96
3,1,32.98,7.31
3,1,41.29,7.04
3,2,44.49,5.82
3,2,51.55,5.72
3,2,63.65,5.36
3,2,46.22,4.85
3,2,48.4,4.08
3,2,46.37,3.98
3,2,29.16,4.48
3,2,37.36,5.09
3,2,34.13,5.31
3,3,44.61,5.91
3,3,47.87,5.97
3,3,46.06,5.39
3,3,54.94,3.98
3,3,39.94,2.39
3,3,42.44,2.01
3,0,17.1,2.01
3,0,19.59,2.07
3,0,27.5,2.36
3,0,23.04,4.24
3,0,23.3,8.01
3,0,23.45,9.26
3,1,25.34,8.68
3,1,23.68,7.9
3,1,24.06,7.34
3,2,25.48,6.52
3,2,29.51,6.16
3,2,29.0,5.74
3,2,32.28,5.49
3,2,31.72,5.49
3,2,27.44,5.45
3,2,25.88,5.87
3,2,27.5,6.27
3,2,29.34,6.63
3,3,31.35,7.07
3,3,36.8,7.2
3,3,40.22,6.42
3,3,36.64,4.67
3,3,35.94,2.8
3,3,24.2,2.05
3,0,34.78,2.08
3,0,29.19,2.16
3,0,27.7,2.86
3,0,29.4,4.24
3,0,28.75,6.85
3,0,26.99,9.02
3,1,37.97,8.77
3,1,38.0,8.09
3,1,54.94,7.54
3,2,58.0,6.57
3,2,53.95,5.95
3,2,55.61,5.62
3,2,42.44,5.5
3,2,42.44,5.37
3,2,45.95,5.29
3,2,44.94,5.61
3,2,39.47,5.99
3,2,39.92,6.45
3,3,38.52,6.91
3,3,39.09,6.84
3,3,39.94,6.34
3,3,39.96,4.47
3,3,30.41,2.7
3,3,27.5,1.89
3,0,18.15,1.93
3,0,10.25,2.02
3,0,10.37,2.66
3,0,12.86,3.94
3,0,13.79,6.45
3,0,18.91,8.47
3,1,28.0,8.25
3,1,38.1,7.65
3,1,45.46,7.07
3,2,47.44,6.12
3,2,47.36,5.53
3,2,47.44,5.23
3,2,45.54,5.15
3,2,46.24,5.05
3,2,43.13,4.97
3,2,40.57,5.38
3,2,40.44,5.63
3,2,40.46,6.02
3,3,36.8,6.45
3,3,40.5,6.4
3,3,45.0,5.95
3,3,44.1,4.17
3,3,37.49,2.48
3,3,40.0,1.32
3,0,24.97,1.45
3,0,24.03,1.42
3,0,29.03,2.1
3,0,23.69,3.52
3,0,20.0,6.36
3,0,25.03,8.35
3,1,39.45,8.07
3,1,45.0,6.96
3,1,52.06,6.63
3,2,47.81,5.69
3,2,42.0,5.12
3,2,42.4,4.96
3,2,37.44,4.53
3,2,37.44,4.4
3,2,38.0,4.03
3,2,37.44,4.4
3,2,40.0,4.64
3,2,40.0,4.99
3,3,35.21,5.46
3,3,38.43,5.64
3,3,39.0,5.14
3,3,29.32,3.71
3,3,32.22,2.08
3,3,15.5,2.24
3,0,32.56,2.23
3,0,25.3,2.39
3,0,19.94,3.02
3,0,14.99,4.29
3,0,27.1,6.7
3,0,17.74,8.84
3,1,28.17,8.64
3,1,40.36,8.23
3,1,38.0,7.52
3,2,49.49,6.54
3,2,53.88,5.92
3,2,57.69,5.55
3,2,57.16,5.63
3,2,50.37,5.52
3,2,51.32,5.58
3,2,45.0,6.02
3,2,43.5,6.28
3,2,42.44,6.7
3,3,42.44,7.14
3,3,43.0,6.98
3,3,43.58,6.53
3,3,52.44,4.54
3,3,50.0,2.76
3,3,49.26,2.6
3,0,33.71,2.76
3,0,29.54,2.82
3,0,32.27,3.51
3,0,30.46,4.97
3,0,21.72,7.56
3,0,25.0,10.34
3,1,34.99,9.95
3,1,47.0,9.45
3,1,51.16,8.57
3,2,50.83,7.67
3,2,46.4,6.91
3,2,44.33,6.69
3,2,40.85,6.53
3,2,43.0,6.52
3,2,37.44,6.64
3,2,38.0,7.15
3,2,39.73,7.37
3,2,43.73,7.84
3,3,46.73,8.29
3,3,48.9,8.08
3,3,47.65,7.5
3,3,42.01,5.33
3,3,39.94,3.28
3,3,40.0,1.16
3,0,28.95,1.23
3,0,26.25,1.63
3,0,26.0,1.95
3,0,24.2,3.48
3,0,23.73,6.58
3,0,25.08,7.97
3,1,24.74,7.5
3,1,27.6,6.95
3,1,32.0,6.67
3,2,36.0,5.49
3,2,40.86,5.42
3,2,40.42,5.07
3,2,39.94,4.61
3,2,32.44,3.84
3,2,31.4,3.77
3,2,27.71,4.26
3,2,29.3,4.87
3,2,32.67,5.1
3,3,38.73,5.67
3,3,43.91,5.7
3,3,45.0,5.13
3,3,49.94,3.75
3,3,44.1,2.24
3,3,39.94,1.18
3,0,36.92,1.18
3,0,37.27,1.37
3,0,29.3,1.62
3,0,26.37,3.21
3,0,20.73,6.89
3,0,29.3,7.94
3,1,28.54,7.23
3,1,29.3,6.11
3,1,26.99,6.03
3,2,30.58,5.19
3,2,30.66,4.85
3,2,29.94,4.49
3,2,32.19,4.17
3,2,34.66,4.06
3,2,29.98,3.8
3,2,30.0,4.16
3,2,30.0,4.57
3,2,35.0,4.73
3,3,34.71,5.03
3,3,45.0,5.49
3,3,65.0,4.94
3,3,61.0,3.53
3,3,40.0,1.96
3,3,32.19,1.99
3,0,40.15,2.03
3,0,33.3,2.08
3,0,30.19,2.78
3,0,30.65,4.18
3,0,31.3,6.82
3,0,29.94,8.98
3,1,41.21,8.73
3,1,46.17,7.98
3,1,48.96,7.46
3,2,58.0,6.49
3,2,40.25,5.89
3,2,43.0,5.56
3,2,37.6,5.41
3,2,36.54,5.28
3,2,37.22,5.16
3,2,35.14,5.49
3,2,36.42,5.86
3,2,42.84,6.3
3,3,46.93,6.77
3,3,52.45,6.73
3,3,44.94,6.23
3,3,40.49,4.4
3,3,37.22,2.65
3,3,36.15,1.66
3,0,23.75,1.78
3,0,26.0,1.78
3,0,29.47,2.48
3,0,31.3,3.95
3,0,28.38,6.77
3,0,23.0,8.97
3,1,30.4,8.69
3,1,38.0,7.67
3,1,36.96,7.23
3,2,34.42,6.25
3,2,36.65,5.64
3,2,36.61,5.42
3,2,34.39,5.07
3,2,36.73,4.94
3,2,37.86,4.66
3,2,40.37,5.05
3,2,40.82,5.31
3,2,54.68,5.69
3,3,44.94,6.19
3,3,49.94,6.3
3,3,41.15,5.79
3,3,39.96,4.17
3,3,34.96,2.42
3,3,37.95,1.37
3,0,30.96,1.51
3,0,32.07,1.47
3,0,33.4,2.16
3,0,27.71,3.61
3,0,28.53,6.48
3,0,33.2,8.53
3,1,43.2,8.24
3,1,41.13,7.11
3,1,55.6,6.77
3,2,55.55,5.82
3,2,51.67,5.24
3,2,54.99,5.08
3,2,50.0,4.63
3,2,49.91,4.5
3,2,47.5,4.13
3,2,44.13,4.5
3,2,44.17,4.75
3,2,45.85,5.09
3,3,42.51,5.58
3,3,43.03,5.76
3,3,36.8,5.26
3,3,42.18,3.8
3,3,39.96,2.15
3,3,34.94,1.84
3,0,38.99,1.93
3,0,36.24,1.98
3,0,34.4,2.66
3,0,30.16,4.11
3,0,25.64,6.85
3,0,35.69,9.09
3,1,36.29,8.82
3,1,38.39,7.93
3,1,37.0,7.42
3,2,45.93,6.43
3,2,34.96,5.81
3,2,42.0,5.55
3,2,34.93,5.3
3,2,35.68,5.17
3,2,41.0,4.97
3,2,44.86,5.38
3,2,47.14,5.64
3,2,57.19,6.04
3,3,40.0,6.53
3,3,44.94,6.57
3,3,49.0,6.07
3,3,45.03,4.34
3,3,39.96,2.55
3,3,39.94,3.12
3,0,52.03,3.31
3,0,46.17,3.39
3,0,36.94,4.15
3,0,37.44,5.86
3,0,35.72,8.88
3,0,39.58,12.1
3,1,46.37,11.7
3,1,53.21,11.0
3,1,59.94,10.0
3,2,58.0,8.97
3,2,43.0,8.11
3,2,52.23,7.84
3,2,39.57,7.63
3,2,35.0,7.59
3,2,36.1,7.72
3,2,35.83,8.28
3,2,35.96,8.57
3,2,44.94,9.11
3,3,43.24,9.66
3,3,46.7,9.43
3,3,42.44,8.75
3,3,39.0,6.26
3,3,39.95,3.89
3,3,47.44,3.97
3,0,36.76,3.9
3,0,50.21,4.57
3,0,46.27,5.02
3,0,35.99,7.29
3,0,34.02,11.73
3,0,32.44,14.06
3,1,35.09,13.81
3,1,35.57,13.12
3,1,42.07,11.99
3,2,55.93,10.5
3,2,56.91,10.14
3,2,47.44,9.57
3,2,40.0,9.02
3,2,40.0,8.17
3,2,39.99,8.48
3,2,37.21,9.02
3,2,35.4,10.07
3,2,41.36,10.93
3,3,43.71,11.67
3,3,52.45,11.42
3,3,61.72,10.54
3,3,48.5,7.7
3,3,42.44,5.15
3,3,39.94,4.47
3,0,43.0,4.66
3,0,39.94,4.75
3,0,44.81,5.57
3,0,35.56,8.69
3,0,30.02,14.25
3,0,33.95,15.88
3,1,37.99,15.47
3,1,32.2,14.15
3,1,31.03,12.8
3,2,36.48,11.67
3,2,39.94,10.98
3,2,48.68,10.35
3,2,58.79,9.99
3,2,50.12,10.04
3,2,32.0,10.19
3,2,25.0,10.81
3,2,31.19,11.4
3,2,34.16,12.2
3,3,44.13,13.03
3,3,55.0,12.9
3,3,63.14,11.66
3,3,60.78,8.68
3,3,44.94,5.61
3,3,44.94,3.89
3,0,33.0,4.0
3,0,37.99,4.3
3,0,36.31,5.24
3,0,30.02,7.14
3,0,32.0,10.69
3,0,42.44,13.97
3,1,39.96,13.71
3,1,53.33,12.87
3,1,56.54,11.81
3,2,57.92,10.53
3,2,50.0,9.57
3,2,34.94,8.99
3,2,34.78,9.0
3,2,35.32,8.77
3,2,33.1,9.06
3,2,37.44,9.42
3,2,34.77,10.03
3,2,40.24,10.74
3,3,42.61,11.44
3,3,52.01,11.14
3,3,42.44,10.38
3,3,35.35,7.41
3,3,39.94,4.72
3,3,34.94,2.54
3,0,41.19,2.51
3,0,35.24,2.72
3,0,36.1,3.36
3,0,33.67,4.66
3,0,30.04,7.09
3,0,36.1,9.38
3,1,39.88,9.19
3,1,48.11,8.87
3,1,55.44,8.05
3,2,52.0,7.03
3,2,36.1,6.37
3,2,42.36,5.94
3,2,34.75,6.12
3,2,34.94,6.02
3,2,34.0,6.16
3,2,33.91,6.63
3,2,34.0,6.91
3,2,42.85,7.38
3,3,43.36,7.83
3,3,51.64,7.6
3,3,43.76,7.12
3,3,39.94,4.94
3,3,37.83,3.04
3,3,44.56,2.25
3,0,29.4,2.27
3,0,32.73,2.41
3,0,30.0,3.07
3,0,28.7,4.44
3,0,27.0,7.03
3,0,33.98,9.28
3,1,42.93,9.06
3,1,53.78,8.49
3,1,55.5,7.8
3,2,59.94,6.79
3,2,44.1,6.15
3,2,39.94,5.79
3,2,37.0,5.78
3,2,35.0,5.67
3,2,34.77,5.67
3,2,34.94,6.11
3,2,34.94,6.38
3,2,43.5,6.82
3,3,50.0,7.29
3,3,58.0,7.18
3,3,50.26,6.69
3,3,47.44,4.69
3,3,38.84,2.84
3,3,34.06,2.74
3,0,37.44,2.73
3,0,33.03,2.94
3,0,33.65,3.62
3,0,29.14,5.01
3,0,29.4,7.59
3,0,33.0,10.04
3,1,44.97,9.84
3,1,56.0,9.46
3,1,59.06,8.58
3,2,49.82,7.53
3,2,35.45,6.83
3,2,38.7,6.37
3,2,39.94,6.54
3,2,35.35,6.43
3,2,34.94,6.59
3,2,34.59,7.07
3,2,36.55,7.38
3,2,44.48,7.87
3,3,51.57,8.36
3,3,61.0,8.12
3,3,55.0,7.6
3,3,44.95,5.29
3,3,42.97,3.27
3,3,42.44,4.37
3,0,32.99,4.66
3,0,33.09,4.78
3,0,34.18,5.7
3,0,33.57,7.9
3,0,32.81,11.87
3,0,32.3,15.92
3,1,44.68,15.51
3,1,54.92,14.46
3,1,60.0,13.16
3,2,58.13,11.86
3,2,39.94,10.75
3,2,39.0,10.39
3,2,38.78,10.06
3,2,35.12,9.94
3,2,34.31,10.1
3,2,32.44,10.72
3,2,32.44,11.13
3,2,44.68,11.82
3,3,48.1,12.58
3,3,55.0,12.28
3,3,49.03,11.42
3,3,39.8,8.3
3,3,33.5,5.29
3,3,39.96,3.8
3,0,45.0,3.73
3,0,38.0,4.4
3,0,35.61,4.83
3,0,33.34,7.04
3,0,29.94,11.36
3,0,32.85,13.6
3,1,32.85,13.34
3,1,34.14,12.7
3,1,37.44,11.61
3,2,52.09,10.14
3,2,44.1,9.81
3,2,42.49,9.26
3,2,37.44,8.74
3,2,33.35,7.9
3,2,35.99,8.21
3,2,34.94,8.75
3,2,43.3,9.78
3,2,36.51,10.63
3,3,40.3,11.35
3,3,47.01,11.1
3,3,54.94,10.24
3,3,47.35,7.45
3,3,44.37,4.97
3,3,44.28,4.08
3,0,54.51,4.24
3,0,51.49,4.31
3,0,44.89,5.03
3,0,43.65,7.93
3,0,35.42,13.18
3,0,33.61,14.81
3,1,41.27,14.38
3,1,43.6,13.2
3,1,43.98,11.94
3,2,45.0,10.87
3,2,49.43,10.23
3,2,47.0,9.64
3,2,48.33,9.31
3,2,44.33,9.36
3,2,33.36,9.51
3,2,29.99,10.1
3,2,30.16,10.66
3,2,31.8,11.4
3,3,40.48,12.18
3,3,46.99,12.05
3,3,58.34,10.87
3,3,52.6,8.05
3,3,46.32,5.16
3,3,42.5,6.05
3,0,45.68,6.35
3,0,37.82,6.78
3,0,34.51,8.04
3,0,27.66,10.82
3,0,26.3,16.11
3,0,31.58,20.68
3,1,42.17,20.38
3,1,53.17,18.76
3,1,58.02,17.25
3,2,53.01,15.49
3,2,51.56,14.14
3,2,49.19,13.3
3,2,44.94,13.14
3,2,40.4,12.79
3,2,38.84,13.17
3,2,40.97,13.58
3,2,41.38,14.43
3,2,44.61,15.41
3,3,45.1,16.46
3,3,57.44,16.11
3,3,49.96,15.02
3,3,40.25,10.99
3,3,43.0,7.2
3,3,34.95,4.54
3,0,31.16,4.65
3,0,33.41,4.98
3,0,32.12,5.9
3,0,26.4,8.09
3,0,23.66,12.18
3,0,26.4,15.84
3,1,35.29,15.59
3,1,45.81,14.59
3,1,48.08,13.3
3,2,46.9,11.83
3,2,54.99,10.79
3,2,46.95,10.11
3,2,45.69,10.15
3,2,46.12,9.92
3,2,43.92,10.14
3,2,41.27,10.72
3,2,40.0,11.22
3,2,40.55,11.95
3,3,41.91,12.73
3,3,45.88,12.41
3,3,39.96,11.59
3,3,41.16,8.32
3,3,39.32,5.32
3,3,31.7,2.21
3,0,28.99,2.28
3,0,25.19,2.38
3,0,24.08,3.08
3,0,23.45,4.58
3,0,23.66,7.41
3,0,26.26,9.81
3,1,34.3,9.55
3,1,47.68,8.74
3,1,54.24,8.1
3,2,49.84,7.06
3,2,49.02,6.39
3,2,49.63,6.06
3,2,47.51,5.92
3,2,47.07,5.78
3,2,45.94,5.69
3,2,45.95,6.13
3,2,44.2,6.42
3,2,45.74,6.87
3,3,49.58,7.38
3,3,59.24,7.35
3,3,49.56,6.8
3,3,41.52,4.83
3,3,36.36,2.89
3,3,34.78,3.96
3,0,38.46,4.02
3,0,38.84,4.31
3,0,34.5,5.16
3,0,34.21,7.1
3,0,32.26,10.7
3,0,34.76,14.01
3,1,46.49,13.77
3,1,55.7,12.97
3,1,59.84,11.8
3,2,61.14,10.47
3,2,59.13,9.53
3,2,56.0,8.93
3,2,52.46,9.02
3,2,51.05,8.83
3,2,50.78,9.04
3,2,50.22,9.6
3,2,50.0,10.04
3,2,51.69,10.7
3,3,55.99,11.4
3,3,72.7,11.09
3,3,58.04,10.36
3,3,42.44,7.37
3,3,39.94,4.66
3,3,43.53,6.94
3,0,42.01,7.42
3,0,37.96,7.6
3,0,34.74,8.82
3,0,33.18,11.82
3,0,30.47,17.31
3,0,33.87,22.63
3,1,46.62,22.22
3,1,55.48,20.77
3,1,61.04,18.97
3,2,61.0,17.25
3,2,55.09,15.77
3,2,52.93,15.25
3,2,50.85,14.76
3,2,47.8,14.59
3,2,46.8,14.8
3,2,45.17,15.55
3,2,44.48,16.18
3,2,46.66,17.04
3,3,49.56,17.96
3,3,55.44,17.52
3,3,49.94,16.23
3,3,40.07,12.04
3,3,37.01,8.12
3,3,44.94,6.27
3,0,48.44,6.25
3,0,42.73,6.97
3,0,32.65,7.71
3,0,30.35,10.74
3,0,29.95,16.53
3,0,31.01,19.9
3,1,37.1,19.61
3,1,44.73,18.5
3,1,43.83,16.94
3,2,51.09,15.11
3,2,47.8,14.47
3,2,44.94,13.73
3,2,50.44,12.9
3,2,40.0,12.06
3,2,34.7,12.45
3,2,30.82,13.13
3,2,31.75,14.38
3,2,36.14,15.47
3,3,42.97,16.31
3,3,54.68,15.96
3,3,44.94,14.76
3,3,37.44,11.02
3,3,36.11,7.64
3,3,29.94,5.64
3,0,34.94,5.97
3,0,33.85,6.05
3,0,31.12,7.1
3,0,30.8,10.69
3,0,24.02,17.01
3,0,27.52,18.72
3,1,33.68,18.28
3,1,42.72,16.7
3,1,40.04,15.15
3,2,46.83,13.88
3,2,42.99,13.07
3,2,48.0,12.37
3,2,35.0,11.94
3,2,34.96,12.02
3,2,39.94,12.2
3,2,34.0,12.92
3,2,32.44,13.62
3,2,42.44,14.52
3,3,43.96,15.42
3,3,62.52,15.28
3,3,61.98,13.86
3,3,42.29,10.43
3,3,36.86,6.93
3,3,30.8,6.06
3,0,50.41,6.36
3,0,42.44,6.79
3,0,39.92,8.06
3,0,30.8,10.84
3,0,30.8,16.14
3,0,36.05,20.72
3,1,41.88,20.42
3,1,47.8,18.8
3,1,47.8,17.28
3,2,47.8,15.52
3,2,44.94,14.17
3,2,40.26,13.33
3,2,36.63,13.17
3,2,39.94,12.81
3,2,37.44,13.2
3,2,39.0,13.61
3,2,47.8,14.46
3,2,47.9,15.44
3,3,53.33,16.49
3,3,66.87,16.14
3,3,46.97,15.04
3,3,44.94,11.01
3,3,42.0,7.22
3,3,45.7,8.01
3,0,33.0,8.38
3,0,33.55,8.83
3,0,34.56,10.2
3,0,28.87,13.5
3,0,29.05,19.62
3,0,31.7,24.82
3,1,43.95,24.5
3,1,50.12,22.98
3,1,56.6,21.02
3,2,52.74,18.99
3,2,41.0,17.49
3,2,35.88,16.56
3,2,32.79,16.43
3,2,34.96,16.15
3,2,37.34,16.45
3,2,42.44,17.23
3,2,43.85,18.0
3,2,48.17,18.9
3,3,53.91,19.88
3,3,61.89,19.41
3,3,45.93,17.98
3,3,37.62,13.28
3,3,36.33,9.11
3,3,35.56,14.74
3,0,34.3,15.57
3,0,32.6,15.98
3,0,32.6,18.09
3,0,32.49,22.28
3,0,31.99,29.38
3,0,30.71,35.44
3,1,34.42,34.97
3,1,45.0,34.68
3,1,42.44,31.86
3,2,47.0,29.55
3,2,45.82,27.93
3,2,45.79,27.12
3,2,37.44,27.09
3,2,38.3,27.47
3,2,37.0,28.06
3,2,37.18,29.36
3,2,40.0,30.64
3,2,40.07,30.96
3,3,35.22,31.0
3,3,39.94,30.08
3,3,39.0,27.11
3,3,40.23,20.44
3,3,37.44,16.13
3,3,34.66,17.29
3,0,32.09,18.25
3,0,30.66,18.72
3,0,31.0,21.05
3,0,31.99,25.68
3,0,32.08,33.81
3,0,30.45,40.64
3,1,36.06,40.13
3,1,39.94,39.75
3,1,39.94,36.68
3,2,46.5,34.14
3,2,46.5,32.3
3,2,46.5,31.37
3,2,46.5,31.3
3,2,46.5,31.71
3,2,42.44,32.36
3,2,36.08,33.79
3,2,35.0,35.17
3,2,37.44,35.46
3,3,38.0,35.44
3,3,45.0,34.4
3,3,36.07,31.02
3,3,33.88,23.58
3,3,39.03,18.8
3,3,33.36,12.42
3,0,31.9,13.19
3,0,29.96,13.5
3,0,30.9,15.22
3,0,31.9,18.84
3,0,30.9,24.93
3,0,30.9,31.05
3,1,37.1,30.46
3,1,34.94,30.15
3,1,34.56,27.74
3,2,65.99,25.88
3,2,62.76,24.47
3,2,61.0,23.69
3,2,39.94,23.49
3,2,37.44,24.01
3,2,35.0,24.51
3,2,34.9,25.61
3,2,34.51,26.55
3,2,36.52,27.09
3,3,36.52,26.93
3,3,44.94,26.12
3,3,34.94,23.51
3,3,33.93,17.82
3,3,30.9,14.04
3,3,35.27,11.16
3,0,39.96,11.69
3,0,34.07,12.3
3,0,33.49,13.83
3,0,33.42,17.68
3,0,34.39,24.9
3,0,30.99,29.41
3,1,32.8,28.47
3,1,37.44,27.59
3,1,46.17,25.59
3,2,48.13,23.2
3,2,48.28,22.71
3,2,46.3,21.84
3,2,42.55,20.72
3,2,41.06,19.97
3,2,38.88,20.9
3,2,38.48,22.25
3,2,39.18,23.97
3,2,42.6,24.92
3,3,48.8,24.98
3,3,55.99,24.54
3,3,45.42,22.08
3,3,40.48,17.2
3,3,42.43,13.03
3,3,36.0,13.88
3,0,33.33,15.5
3,0,32.0,14.49
3,0,29.99,16.17
3,0,28.99,20.82
3,0,30.91,29.78
3,0,31.03,32.55
3,1,29.94,30.38
3,1,29.99,29.17
3,1,33.0,27.62
3,2,37.44,25.59
3,2,47.15,24.84
